0.000000000000000000e+00 -4.605170185988090914e+00 -4.198301097803752491e+00 -3.791432009619413179e+00 -3.384562921435074312e+00 -2.977693833250734556e+00 -2.570824745066396133e+00 -2.163955656882056822e+00 -1.757086568697717732e+00 -1.350217480513378421e+00 -9.433483923290394424e-01 -5.364793041447002420e-01 -1.296102159603610970e-01 2.772588722239775483e-01 6.841279604083172483e-01 1.090997048592655894e+00 1.497866136776995649e+00 1.904735224961334072e+00 2.311604313145672940e+00 2.718473401330012695e+00 3.125342489514351119e+00 3.532211577698690874e+00 3.939080665883029742e+00 4.345949754067369497e+00 4.752818842251708809e+00 5.159687930436046344e+00 5.566557018620385655e+00 5.973426106804725855e+00 6.380295194989063390e+00 6.787164283173403589e+00 7.194033371357742901e+00 7.600902459542082212e+00
-5.809142990314026811e+00 2.288673580433685517e-01 2.285793695011556492e-01 2.281481217252387950e-01 2.275033507911380926e-01 2.265415669471383397e-01 2.251118525287439942e-01 2.229974251683691511e-01 2.198939748366112168e-01 2.153892215147900635e-01 2.089548842131482564e-01 1.999717075646211817e-01 1.878230742629264372e-01 1.720821791137521484e-01 1.527805524137177962e-01 1.306527645129503257e-01 1.071623255461057467e-01 8.418453421374003098e-02 6.345015427991791690e-02 4.607461053502087678e-02 3.241084309419292597e-02 2.220935502336809225e-02 1.489727259575513059e-02 9.818000818156926227e-03 -4.173496415695501088e-02 4.081895196723572643e-03 -5.291304794249801491e-01 1.615374743016691076e-03 -8.153490610143009354e-01 5.854093572216990038e-04 3.335697382054497620e-04 1.537671167521270199e+01
-5.419525446167362759e+00 2.481528091314901263e-01 2.478400485426749678e-01 2.473717081184209909e-01 2.466714777465970621e-01 2.456269683659160485e-01 2.440742815048693171e-01 2.417779905227020187e-01 2.384076120087529893e-01 2.335153724476508041e-01 2.265273534943029743e-01 2.167716097054839808e-01 2.035784184897178328e-01 1.864843786342716414e-01 1.655230898265133421e-01 1.414931948361786151e-01 1.159856417654925170e-01 9.103806248376726529e-02 6.853242458429099904e-02 4.968145984206993881e-02 3.486914332042627407e-02 2.382284190477122060e-02 1.591865770640332051e-02 1.044097248158733920e-02 6.737758147862580628e-03 4.283505987454455828e-03 2.685962052840494205e-03 -2.693217324587690586e-01 9.779164111234274481e-02 -1.539619092011821788e+00 4.782001614613870188e+00 2.498969445955119919e-04
-5.029907902020697819e+00 2.666421884782772533e-01 2.663053592589762486e-01 2.658009755531096086e-01 2.650468587049090718e-01 2.639219701896837189e-01 2.622498040370804251e-01 2.597768264869417809e-01 2.561471473628632034e-01 2.508785854333251963e-01 2.433532243708414200e-01 2.328475727607424162e-01 2.186405688952435533e-01 2.002336246557206156e-01 1.776644195078558863e-01 1.517933569935728533e-01 1.243353614349914926e-01 9.748657399050196515e-02 7.327518580332254006e-02 5.300837142113302980e-02 3.709923467069183717e-02 2.525261726222583977e-02 1.679298882272280136e-02 1.094690937212876129e-02 7.009238408483149316e-03 5.237302919306433685e-02 2.728395229253559491e-03 1.654057168098586926e-03 2.030651289453539454e-01 -1.484052311992962059e+00 3.835946071310995631e+00 2.635703084547648789e+00
-4.640290357874032878e+00 2.837765116474944005e-01 2.834168790246997527e-01 2.828783499201882323e-01 2.820731845103042201e-01 2.808721557207998765e-01 2.790868213209694026e-01 2.764465832810849011e-01 2.725713781745089936e-01 2.669466442369592407e-01 2.589127120204695043e-01 2.476977409046583201e-01 2.325328168934616690e-01 2.128866699092606396e-01 1.888018132216105205e-01 1.611988459559435538e-01 1.319104872860554778e-01 1.032827875817797086e-01 7.748194363180867239e-02 5.590326395167949380e-02 3.898604082915056723e-02 2.641214579858777028e-02 1.745650629400280832e-02 1.128908653742998619e-02 7.154531897937206793e-03 4.443220556780122336e-03 2.699684807884491448e-03 1.597751985401779391e-03 4.673414670929217918e-01 -1.562332223522832519e+00 -1.177803886138787615e+00 8.360201743619771975e+00
-4.250672813727368826e+00 2.989443263005419626e-01 2.985637495218449455e-01 2.979938603275724684e-01 2.971418136390612807e-01 2.958708671747264929e-01 2.939816571524798694e-01 2.911877480942144381e-01 2.870872572391420241e-01 2.811358664547443098e-01 2.726358625152153214e-01 2.607714523431964304e-01 2.447306990033213947e-01 2.239540889460341078e-01 1.984897579656955957e-01 1.693156513806634011e-01 1.383740794493590331e-01 1.081485907200425284e-01 8.093032019649619435e-02 5.819285030704604567e-02 4.039721597913131096e-02 2.720200385434546481e-02 1.783481882781009012e-02 1.141278384758661647e-02 7.132848720934776947e-03 4.348137525488295421e-03 2.574690021390511462e-03 1.469453647392085591e-03 7.928023984811583382e-04 -4.338172977375444606e-01 6.652913989002108390e-03 -2.975942354990711802e+00
-3.861055269580704330e+00 3.114926816375860330e-01 3.110936479506122843e-01 3.104961247074821684e-01 3.096027709824165086e-01 3.082702290906372267e-01 3.062894740295424856e-01 3.033603231034014969e-01 2.990615373844864866e-01 2.928231020817725350e-01 2.839136628682820684e-01 2.714797457069249020e-01 2.546724865200430399e-01 2.329094585516720273e-01 2.062471415038167888e-01 1.757167949148490671e-01 1.433591570188110509e-01 1.117786713230777412e-01 8.337397359941646491e-02 5.968380456398661438e-02 4.118415071171182412e-02 2.750963466217470205e-02 1.784354297725128380e-02 1.125478542861082371e-02 6.897512748192126050e-03 4.091456910561131963e-03 2.328982078460798896e-03 3.874221027470903939e-02 6.086183919233152054e-04 -7.548406241185211529e-01 4.611879632262746217e-05 1.680245144315603678e+00
-3.471437725434039390e+00 3.207412385159964519e-01 3.203269548136958300e-01 3.197066004713071674e-01 3.187791230078310667e-01 3.173957059634886502e-01 3.153393816368626479e-01 3.122985982422090689e-01 3.078362447533054547e-01 3.013606385488481476e-01 2.921142113733337098e-01 2.792123476806330218e-01 2.617775282849680307e-01 2.392106099262442942e-01 2.115785615126052066e-01 1.799612742047100866e-01 1.464844157953288650e-01 1.138533408064144464e-01 8.455272971628337297e-02 6.016974929156887475e-02 4.118633798731369949e-02 2.721186982698911919e-02 1.738924657883761382e-02 1.074475828441694321e-02 6.395794263056089717e-03 3.633968396777211788e-03 1.932034401582527006e-03 5.226388280003346071e-02 -1.792725953723203064e-02 2.530078038776210030e-05 1.937307862722068785e+00 -1.788392900305005653e-04
-3.081820181287374449e+00 3.259480416095271171e-01 3.255227421840480306e-01 3.248858964750624967e-01 3.239337709525024755e-01 3.225136066559995962e-01 3.204027006821817403e-01 3.172812939797917675e-01 3.127008259119031242e-01 3.060541907051771426e-01 2.965646463687063861e-01 2.833256969825934668e-01 2.654398188258128566e-01 2.422981980209390207e-01 2.139791318395338204e-01 1.816038540471735241e-01 1.473667934521463441e-01 1.140508026208422593e-01 8.420265586267433600e-02 5.943878877388041743e-02 4.023684731061184100e-02 2.617925084772750391e-02 1.637236509327774994e-02 9.806618706689805218e-03 5.569658011571880507e-03 2.931730338813756144e-03 1.351533030438055319e-03 4.485083371581833939e-04 -1.218496170361402751e-02 1.135350537296828805e-01 -2.651373266726900546e+00 -3.132166898891688867e+00
-2.692202637140709953e+00 3.262150933653348850e-01 3.257847868304145633e-01 3.251404406716948969e-01 3.241770930299639475e-01 3.227401734635725883e-01 3.206043263018241718e-01 3.174459645085031534e-01 3.128111194037986320e-01 3.060853086584246485e-01 2.964823762345907276e-01 2.830845908864191851e-01 2.649844893488898512e-01 2.415683400846420914e-01 2.129226984063977979e-01 1.801967353357065149e-01 1.456311405862187602e-01 1.120607252216036659e-01 8.206966533521198315e-02 5.728517215438989202e-02 3.817112182657558805e-02 2.428139247404803233e-02 1.469060104344764583e-02 8.360749122651008058e-03 4.357973880439665847e-03 1.937744257646592354e-03 5.507880192596507039e-04 -1.866401273171125973e-04 1.196900526539901657e-02 -7.443136392782555288e-02 1.753134759229193762e-01 -1.175451040276445314e+00
-2.302585092994045457e+00 3.202640437120710115e-01 3.198379470989813345e-01 3.191998836790221339e-01 3.182458833676848897e-01 3.168228036776451484e-01 3.147073031345022920e-01 3.115785423016123046e-01 3.069861076637951935e-01 3.003197328032045088e-01 2.907974668698222742e-01 2.775050580437722347e-01 2.595346269313766885e-01 2.362694861221785458e-01 2.077910383379530657e-01 1.752486807421085313e-01 1.408949207474269050e-01 1.075847756535845551e-01 7.791765621018013899e-02 5.351931119715613167e-02 3.483556754580353909e-02 2.139415741532534401e-02 1.224405257156132437e-02 6.327328832203181486e-03 2.697018741459161675e-03 6.019161910833854172e-04 -5.087661238742110332e-04 -1.016705136331078063e-03 4.876645865569637778e-02 2.124012257136837639e-02 -2.594110623223015444e-01 -8.666195943365584886e-04
