0.000000000000000000e+00 -4.605170185988090914e+00 -4.198301097803752491e+00 -3.791432009619413179e+00 -3.384562921435074312e+00 -2.977693833250734556e+00 -2.570824745066396133e+00 -2.163955656882056822e+00 -1.757086568697717732e+00 -1.350217480513378421e+00 -9.433483923290394424e-01 -5.364793041447002420e-01 -1.296102159603610970e-01 2.772588722239775483e-01 6.841279604083172483e-01 1.090997048592655894e+00 1.497866136776995649e+00 1.904735224961334072e+00 2.311604313145672940e+00 2.718473401330012695e+00 3.125342489514351119e+00 3.532211577698690874e+00 3.939080665883029742e+00 4.345949754067369497e+00 4.752818842251708809e+00 5.159687930436046344e+00 5.566557018620385655e+00 5.973426106804725855e+00 6.380295194989063390e+00 6.787164283173403589e+00 7.194033371357742901e+00 7.600902459542082212e+00
-5.809142990314026811e+00 5.874723869300438277e-06 8.791311479099043387e-06 1.313115266559226691e-05 1.955822915787143850e-05 2.900885145966608001e-05 4.275756364345952628e-05 6.244023192963912773e-05 8.994507053650538169e-05 1.270053641659358180e-04 1.742550740465728871e-04 2.295743969231116960e-04 2.860505325033399666e-04 3.310543506144169538e-04 3.490830053889844298e-04 3.296023721125956396e-04 2.754556803685704268e-04 2.032069480246039342e-04 1.332418344025519154e-04 7.877694891291339371e-05 4.276516695598232506e-05 2.171010336981693165e-05 1.047380715107948196e-05 4.864232395209543921e-06 2.195707443414199959e-06 9.699376570682788357e-07 4.212131604836089342e-07 1.803325406730682384e-07 7.622622004150560812e-08 3.182504807943589214e-08 1.311691051733753576e-08 5.328864862075276091e-09
-5.419525446167362759e+00 9.491335175952103455e-06 1.420348800764525430e-05 2.121516522910466928e-05 3.159922412018813367e-05 4.686864075260798764e-05 6.908314036409955055e-05 1.008867955667429593e-04 1.453324820242004180e-04 2.052246150251904155e-04 2.815939820939641620e-04 3.710239828949632836e-04 4.623511008201144695e-04 5.351620578526424324e-04 5.643747763327223652e-04 5.329158881893711341e-04 4.453454269231655878e-04 3.284522116369162359e-04 2.152465852072907673e-04 1.271439578501044074e-04 6.892811222813138481e-05 3.492684546262075473e-05 1.680920999117151005e-05 7.782586685332061176e-06 3.499704782298393098e-06 1.538768322778826528e-06 6.644376058557450849e-07 2.824857189322359536e-07 1.183856383015324754e-07 4.890233483403780485e-08 1.988577257914884190e-08 7.939694387105063716e-09
-5.029907902020697819e+00 1.518839889303763562e-05 2.272909710699613201e-05 3.394980777115740679e-05 5.056766280730278190e-05 7.500446104288824940e-05 1.105577161686053275e-04 1.614616278313093796e-04 2.326075932801990203e-04 3.284945371378102260e-04 4.507902398981775615e-04 5.940512085858568742e-04 7.404306841124419719e-04 8.572449338414053072e-04 9.042707756065457726e-04 8.540436783615924527e-04 7.137559580688946715e-04 5.263192325693829415e-04 3.447312836681324711e-04 2.034254425456699482e-04 1.101108750872448557e-04 5.567269709330077899e-05 2.671582151775876544e-05 1.232338107664086005e-05 5.515841017385983399e-06 2.411235892593505039e-06 1.033736217366773451e-06 4.356008937070473786e-07 1.805306516976656700e-07 7.352372303055539489e-08 2.935271948175840080e-08 1.143450889855806383e-08
-4.640290357874032878e+00 2.403534414545396183e-05 3.596868362958634231e-05 5.372614480662740976e-05 8.002583198827630808e-05 1.187019211936749712e-04 1.749764015451869120e-04 2.555576338049036947e-04 3.682017632994381080e-04 5.200572065585710134e-04 7.138110116999794863e-04 9.409130249995210438e-04 1.173172837155088844e-03 1.358836484100614831e-03 1.434046859592554707e-03 1.354979994162362322e-03 1.132725020406166131e-03 8.352480097419655043e-04 5.468157676774822130e-04 3.223312285042462060e-04 1.741632695158878172e-04 8.783059416457170089e-05 4.200010977724150753e-05 1.928557922577722809e-05 8.582178201689712443e-06 3.724404085701030480e-06 1.582128070095226653e-06 6.589863754194802352e-07 2.690693815972367284e-07 1.074640862142041069e-07 4.178619936509074323e-08 1.568339256706318832e-08
-4.250672813727368826e+00 3.752856050544470788e-05 5.616197754940622947e-05 8.389052905294659148e-05 1.249601404896663376e-04 1.853616923355574171e-04 2.732579251037356980e-04 3.991424438722101001e-04 5.751640899430292319e-04 8.125560319763653261e-04 1.115633146002276014e-03 1.471207919909738428e-03 1.835403301402205485e-03 2.127352790938533741e-03 2.246872763726876464e-03 2.124652699950900937e-03 1.777243672987762705e-03 1.310825207856672900e-03 8.578780141410546076e-04 5.051376224389141165e-04 2.723878736313863286e-04 1.369439811068592135e-04 6.520664982927448219e-05 2.977242407982438706e-05 1.315215776454607340e-05 5.654293269799084374e-06 2.373165880074382091e-06 9.731186109336312746e-07 3.891868902458601017e-07 1.510986634948511966e-07 5.642052554351611126e-08 1.990062612457653416e-08
-3.861055269580704330e+00 5.763185994321868238e-05 8.624874505844776316e-05 1.288361654655364931e-04 1.919190001661523872e-04 2.847073340525406037e-04 4.197582357774665629e-04 6.132320963653601492e-04 8.838769956612609231e-04 1.249114345689423655e-03 1.715856616607495293e-03 2.264247064824360337e-03 2.827256919459301878e-03 3.280602501679115001e-03 3.469345796805508707e-03 3.284956284766173649e-03 2.750953875960926616e-03 2.030375270579889285e-03 1.328700560717840148e-03 7.815301065931121649e-04 4.204671642702354330e-04 2.106148386717692660e-04 9.975697580128021743e-05 4.522231892543876708e-05 1.978897786725865426e-05 8.402557530252762806e-06 3.469392962523638168e-06 1.391710832272212315e-06 5.399066290289143392e-07 2.005374812947538755e-07 6.986116332505344800e-08 2.178177656523841075e-08
-3.471437725434039390e+00 8.665729287925082050e-05 1.296910130235921896e-04 1.937388722065032777e-04 2.886221409507569143e-04 4.282122206351600163e-04 6.314398439674971490e-04 9.227083414631142427e-04 1.330416872447313242e-03 1.881152895251514282e-03 2.585970656188952936e-03 3.415934856762533993e-03 4.271109171235078564e-03 4.964470247004144909e-03 5.260644610915104179e-03 4.991653483274022772e-03 4.188333905274839279e-03 3.095475821359038385e-03 2.026495314522748677e-03 1.190835658279542752e-03 6.390281870111204918e-04 3.186682985164425008e-04 1.499339197925679188e-04 6.734090194885075989e-05 2.909929731612342902e-05 1.214767260051250945e-05 4.900508813288587111e-06 1.902457287337466352e-06 7.030884919067603738e-07 2.415454220244984218e-07 7.280950727678167376e-08 1.578770902574765957e-08
-3.081820181287374449e+00 1.267824507345579200e-04 1.897517011528672588e-04 2.834817829394433992e-04 4.223638550290998036e-04 6.267419759942753025e-04 9.244205176248259390e-04 1.351329845837874423e-03 1.949476790362893305e-03 2.758622094980613289e-03 3.796400048679211391e-03 5.022541284640944653e-03 6.292800993277543851e-03 7.333410435027950570e-03 7.794908629352457000e-03 7.420979511299505629e-03 6.246342274658327545e-03 4.627647275943243439e-03 3.032959898463951677e-03 1.781057834510758409e-03 9.529875700368431153e-04 4.726227439392272404e-04 2.204693803624519768e-04 9.780149674602745761e-05 4.153393325401231529e-05 1.692060316157689484e-05 6.590200719616542350e-06 2.425656908385854302e-06 8.206963857504343976e-07 2.373312303450648214e-07 4.367607532037066525e-08 -1.019164423801766956e-08
-2.692202637140709953e+00 1.789016736491957796e-04 2.677767417375725729e-04 4.000922261326965023e-04 5.962015890336685000e-04 8.849152470657357158e-04 1.305691952348939826e-03 1.909705482032491870e-03 2.757185424596351672e-03 3.906042086041088945e-03 5.384237988365643719e-03 7.139353841472025931e-03 8.972185734473302199e-03 1.049652067834939972e-02 1.120896591259842347e-02 1.072560675715833640e-02 9.072552731569734699e-03 6.748550524735385213e-03 4.433061490224468083e-03 2.602731615321763649e-03 1.388072960950557586e-03 6.836111143302523894e-04 3.152562183055930361e-04 1.374608125319771957e-04 5.692112946512839581e-05 2.233569916881923060e-05 8.204994430510868992e-06 2.731541342182115324e-06 7.505046291929020263e-07 1.053479989205660917e-07 -6.357478462933049376e-08 -8.103006917545260852e-08
