-4.60517e+00 -4.19830e+00 -3.79143e+00 -3.38456e+00 -2.97769e+00 -2.57082e+00 -2.16396e+00 -1.75709e+00 -1.35022e+00 -9.43348e-01 -5.36479e-01 -1.29610e-01 2.77259e-01 6.84128e-01 1.09100e+00 1.49787e+00 1.90474e+00 2.31160e+00 2.71847e+00 3.12534e+00 3.53221e+00 3.93908e+00 4.34595e+00 4.75282e+00 5.15969e+00 5.56656e+00 5.97343e+00 6.38030e+00 6.78716e+00 7.19403e+00 7.60090e+00
-2.49366e+00 -2.49080e+00 -2.48652e+00 -2.48012e+00 -2.47057e+00 -2.45636e+00 -2.43530e+00 -2.40432e+00 -2.35920e+00 -2.29442e+00 -2.20335e+00 -2.07902e+00 -1.91587e+00 -1.71264e+00 -1.47532e+00 -1.21847e+00 -9.62879e-01 -7.30078e-01 -5.36690e-01 -3.92042e-01 -2.99913e-01 -2.62103e-01 -7.91738e-01 -2.22370e+00 -5.79589e-01 -2.20441e+02 5.49998e+02 1.58547e+00 -2.37356e+03 4.32377e+03 1.63018e+04
