0.000000000000000000e+00 -4.605170185988090914e+00 -4.198301097803752491e+00 -3.791432009619413179e+00 -3.384562921435074312e+00 -2.977693833250734556e+00 -2.570824745066396133e+00 -2.163955656882056822e+00 -1.757086568697717732e+00 -1.350217480513378421e+00 -9.433483923290394424e-01 -5.364793041447002420e-01 -1.296102159603610970e-01 2.772588722239775483e-01 6.841279604083172483e-01 1.090997048592655894e+00 1.497866136776995649e+00 1.904735224961334072e+00 2.311604313145672940e+00 2.718473401330012695e+00 3.125342489514351119e+00 3.532211577698690874e+00 3.939080665883029742e+00 4.345949754067369497e+00 4.752818842251708809e+00 5.159687930436046344e+00 5.566557018620385655e+00 5.973426106804725855e+00 6.380295194989063390e+00 6.787164283173403589e+00 7.194033371357742901e+00 7.600902459542082212e+00
-5.809142990314026811e+00 1.849245294514973352e+02 1.229562505076313528e+02 8.170249685345747537e+01 5.423927445333842456e+01 3.595719541797199525e+01 2.378782432371293609e+01 1.568856162960795686e+01 1.029999208884880169e+01 6.717451978892668762e+00 4.339245493448918189e+00 2.765283712281188855e+00 1.729633734961872005e+00 1.055377387571128756e+00 6.240443446063755895e-01 3.554000180647459706e-01 1.940983314713535801e-01 1.015020632406143791e-01 5.090579882349280383e-02 2.458758482656929478e-02 1.149872867666736943e-02 5.236148004797357321e-03 2.333209425919585342e-03 1.021034844430682587e-03 4.400762674794745700e-04 1.871476076168344536e-04 9.860098314569751624e-03 -2.065712527075763607e-03 1.340877940418421578e-05 5.418010818854324747e-06 1.942683167555992932e-06 -2.518719507590596457e-02
-5.419525446167362759e+00 2.002723495495723682e+02 1.331615108279661968e+02 8.848422982173215701e+01 5.874192148439298933e+01 3.894260516648227366e+01 2.576331082509187098e+01 1.699190604529299620e+01 1.115610329122083755e+01 7.276201781249501899e+00 4.700527612595355009e+00 2.995816855594893191e+00 1.874083055770447981e+00 1.143663428559528406e+00 6.763176316708917613e-01 3.851748234462961107e-01 2.103237990113653588e-01 1.099337279512564852e-01 5.508457166094272300e-02 2.656516556136705176e-02 1.239698520821260613e-02 5.628380574430239154e-03 2.497920429549611420e-03 1.087518174874399675e-03 4.656927867510543594e-04 1.962970361656849025e-04 8.140688891502795667e-05 3.329152033967237460e-05 1.814551681161770497e-05 4.672261438169479468e-03 -9.328888860452333107e-03 4.194730752319420998e-07
-5.029907902020697819e+00 2.147056244605861934e+02 1.427590630519006538e+02 9.486252001092823605e+01 6.297709306688270203e+01 4.175116050806057899e+01 2.762216455541970461e+01 1.821866080926653808e+01 1.196226554972066047e+01 7.802674321334560403e+00 5.041245206171248938e+00 3.213485414211303404e+00 2.010653478190259413e+00 1.227284072745314703e+00 7.259209244928384042e-01 4.134729015017202802e-01 2.257532103317852756e-01 1.179425487849999760e-01 5.903729207566317527e-02 2.842258940665682784e-02 1.322883872980358359e-02 5.984019351390581706e-03 2.642759140312159628e-03 1.143302051736849734e-03 4.854889991850410867e-04 2.024679650518696730e-04 8.287673194745743470e-05 3.304002995237277141e-05 1.293026533254791652e-05 6.589235938037531042e-03 1.740966825047006916e-06 -1.862751813916878178e-04
-4.640290357874032878e+00 2.275797576175499159e+02 1.513205155962742197e+02 1.005529081176156723e+02 6.675615679910688982e+01 4.425784526069389813e+01 2.928186045988921293e+01 1.931459887061639336e+01 1.268305291120891276e+01 8.273945773283717386e+00 5.346740937742578303e+00 3.409088073957967868e+00 2.133732625550881057e+00 1.302904624821072943e+00 7.709454484722694234e-01 4.392442119746912677e-01 2.398314906565864879e-01 1.252435395077248770e-01 6.262164803317087081e-02 3.008687342282912944e-02 1.395912187992075400e-02 6.285798684675412279e-03 2.758897491534371103e-03 1.183781055457159117e-03 4.972811791373272844e-04 2.044766526556288805e-04 8.211919688254060276e-05 3.205773686973477349e-05 -2.986679288030935370e-03 8.789534567594049774e-03 1.002627438374118175e-05 -2.028809095261120687e-02
-4.250672813727368826e+00 2.381431008034927288e+02 1.583463782848262724e+02 1.052237698005092170e+02 6.985923646974217149e+01 4.631722722818646787e+01 3.064645600964897554e+01 2.021670699502085000e+01 1.327734881264610500e+01 8.663440634953078145e+00 5.600069321222829188e+00 3.572022646258099510e+00 2.236854706679559879e+00 1.366709598861407748e+00 8.092270136182658780e-01 4.613131838386521077e-01 2.519460569394476046e-01 1.315278046680687929e-01 6.568482115732569848e-02 3.148337919838101184e-02 1.455060413459630629e-02 6.515004415676989812e-03 2.836958355929577579e-03 1.204292479027592152e-03 4.986495695103511936e-04 2.010532789300319319e-04 7.857712348901328930e-05 2.948469635486128011e-05 1.043496932855702385e-05 1.663446653882329858e-03 -7.346610020033839203e-07 7.283347590120140030e-06
-3.861055269580704330e+00 2.454953805483076792e+02 1.632384280976171738e+02 1.084779620727397713e+02 7.202304772698056468e+01 4.775512612112997601e+01 3.160107571350624767e+01 2.084956936890737467e+01 1.369597593990684281e+01 8.939405039631715510e+00 5.781014008134849114e+00 3.689670394110144525e+00 2.312352087863286609e+00 1.414199316248131222e+00 8.382324179143789689e-01 4.783195952412812035e-01 2.613985300179641480e-01 1.364490271506396957e-01 6.805807704983683759e-02 3.252976380577481119e-02 1.496252483821706655e-02 6.651098388050172977e-03 2.866409800994029235e-03 1.199376614472677646e-03 4.867497445456730782e-04 1.907554696280591776e-04 7.148842211287768239e-05 2.509824858422649211e-05 9.118259495177170621e-04 1.936122696338826031e-06 9.584388925425671420e-08 -1.559956598022444293e-05
-3.471437725434039390e+00 2.486303107875565104e+02 1.653280213242244656e+02 1.098716154627373811e+02 7.295335314040713115e+01 4.837690851135924675e+01 3.201737973603031406e+01 2.112895648195514653e+01 1.388403634738003056e+01 9.066419192560969620e+00 5.867054044767233023e+00 3.748004810686176747e+00 2.351733307647077886e+00 1.440421577219616944e+00 8.552091374045515115e-01 4.888080783962069353e-01 2.674573741453439846e-01 1.396534219384428510e-01 6.957297476377727330e-02 3.314490439175991898e-02 1.515458630661904726e-02 6.673348548024727982e-03 2.836298544079201515e-03 1.163196121310162675e-03 4.584759699842850763e-04 1.719158100507081751e-04 5.998852678540632773e-05 1.844819311191153613e-05 4.182135879234977500e-06 -8.649374521602942187e-08 -2.964716274360575544e-03 -8.670421962180679826e-07
-3.081820181287374449e+00 2.464836950321525535e+02 1.639079972406956927e+02 1.089352548171349468e+02 7.233890576727368682e+01 4.797665518437736409e+01 3.175955438172725209e+01 2.096570471868827212e+01 1.378339156155652923e+01 9.006953767164137759e+00 5.834316003187263178e+00 3.732135160658282658e+00 2.345990766960242890e+00 1.440138846383571147e+00 8.572560942361997505e-01 4.912663420929421210e-01 2.693800898899669227e-01 1.407931578345926193e-01 7.006919475796936914e-02 3.325294272455582567e-02 1.508873530025577579e-02 6.561475839730135026e-03 2.735423613385514104e-03 1.089441870232817902e-03 4.103096708711435545e-04 1.426117467456540619e-04 4.300688832298339047e-05 8.970217279802383088e-06 -9.686901466720600552e-07 -2.822928398078805827e-06 5.893669730429850970e-03 -1.601779458359936784e-06
-2.692202637140709953e+00 2.380127654614442179e+02 1.582852399523889062e+02 1.052085362644257458e+02 6.987432214945005171e+01 4.635213970870184852e+01 3.069404066514704255e+01 2.027195787647594472e+01 1.333659421074406737e+01 8.723779996978800355e+00 5.658993138108971976e+00 3.627193186800382385e+00 2.286064586347419159e+00 1.408047866631580103e+00 8.414331307419020689e-01 4.841688024448181360e-01 2.664306405680674228e-01 1.395348419403499851e-01 6.939917057544257861e-02 3.278573939119540370e-02 1.473013048175146611e-02 6.295820948227674914e-03 2.552035849340576843e-03 9.711374735847440754e-04 3.380998114919258105e-04 1.004638221849039030e-04 1.924701465938683025e-05 -4.061210136590234261e-06 -7.958363646896155305e-06 6.187397145594870874e-04 -4.304641424148132260e-06 -2.034335715349488558e-06
